id,k,np
p1379,0.15000000000000002,7
p1380,0.15000000000000002,8
p1381,0.15000000000000002,9
p1382,0.15000000000000002,10
p1383,0.15000000000000002,11
p1384,0.15000000000000002,12
p1385,0.15000000000000002,13
p1386,0.15000000000000002,14
p1387,0.15000000000000002,15
p1388,0.15000000000000002,16
p1389,0.15000000000000002,17
p1390,0.15000000000000002,18
p1391,0.15000000000000002,19
p1392,0.15000000000000002,20
p1393,0.15000000000000002,21
p1394,0.15000000000000002,22
p1395,0.15000000000000002,23
p1396,0.15000000000000002,24
p1397,0.15000000000000002,25
p1398,0.15000000000000002,26
p1399,0.15000000000000002,27
p1400,0.15000000000000002,28
p1401,0.15000000000000002,29
p1402,0.15000000000000002,30
p1403,0.15000000000000002,31
p1404,0.15000000000000002,32
p1405,0.15000000000000002,33
p1406,0.15000000000000002,34
p1407,0.15000000000000002,35
p1408,0.15000000000000002,36
p1409,0.15000000000000002,37
p1410,0.15000000000000002,38
p1411,0.15000000000000002,39
p1412,0.15000000000000002,40
p1413,0.15000000000000002,41
p1414,0.15000000000000002,42
p1415,0.15000000000000002,43
p1416,0.15000000000000002,44
p1417,0.15000000000000002,45
p1418,0.15000000000000002,46
p1419,0.15000000000000002,47
p1420,0.15000000000000002,48
p1421,0.15000000000000002,49
p1422,0.15000000000000002,50
p1423,0.15000000000000002,51
p1424,0.15000000000000002,52
p1425,0.15000000000000002,53
p1426,0.15000000000000002,54
p1427,0.15000000000000002,55
p1428,0.15000000000000002,56
p1429,0.15000000000000002,57
p1430,0.15000000000000002,58
p1431,0.15000000000000002,59
p1432,0.15000000000000002,60
p1433,0.15000000000000002,61
p1434,0.15000000000000002,62
p1435,0.15000000000000002,63
p1436,0.15000000000000002,64
p1437,0.15000000000000002,65
p1438,0.15000000000000002,66
p1439,0.15000000000000002,67
p1440,0.15000000000000002,68
p1441,0.15000000000000002,69
p1442,0.15000000000000002,70
p1443,0.15000000000000002,71
p1444,0.15000000000000002,72
p1445,0.15000000000000002,73
p1446,0.15000000000000002,74
p1447,0.15000000000000002,75
p1448,0.15000000000000002,76
p1449,0.15000000000000002,77
p1450,0.15000000000000002,78
p1451,0.15000000000000002,79
p1452,0.15000000000000002,80
p1453,0.15000000000000002,81
p1454,0.15000000000000002,82
p1455,0.15000000000000002,83
p1456,0.15000000000000002,84
p1457,0.15000000000000002,85
p1458,0.15000000000000002,86
p1459,0.15000000000000002,87
p1460,0.15000000000000002,88
p1461,0.15000000000000002,89
p1462,0.15000000000000002,90
p1463,0.15000000000000002,91
p1464,0.15000000000000002,92
p1465,0.15000000000000002,93
p1466,0.15000000000000002,94
p1467,0.15000000000000002,95
p1468,0.15000000000000002,96
p1469,0.15000000000000002,97
p1470,0.15000000000000002,98
p1471,0.15000000000000002,99
p1472,0.15000000000000002,100
p1473,0.15000000000000002,101
p1474,0.15000000000000002,102
p1475,0.15000000000000002,103
p1476,0.15000000000000002,104
p1477,0.15000000000000002,105
p1478,0.15000000000000002,106
p1479,0.15000000000000002,107
p1480,0.15000000000000002,108
p1481,0.15000000000000002,109
p1482,0.15000000000000002,110
p1483,0.15000000000000002,111
p1484,0.15000000000000002,112
p1485,0.15000000000000002,113
p1486,0.15000000000000002,114
p1487,0.15000000000000002,115
p1488,0.15000000000000002,116
p1489,0.15000000000000002,117
p1490,0.15000000000000002,118
p1491,0.15000000000000002,119
p1492,0.15000000000000002,120
p1493,0.15000000000000002,121
p1494,0.15000000000000002,122
p1495,0.15000000000000002,123
p1496,0.15000000000000002,124
p1497,0.15000000000000002,125
p1498,0.15000000000000002,126
p1499,0.15000000000000002,127
p1500,0.15000000000000002,128
p1501,0.15000000000000002,129
p1502,0.15000000000000002,130
p1503,0.15000000000000002,131
p1504,0.15000000000000002,132
p1505,0.15000000000000002,133
p1506,0.15000000000000002,134
p1507,0.15000000000000002,135
p1508,0.15000000000000002,136
p1509,0.15000000000000002,137
p1510,0.15000000000000002,138
p1511,0.15000000000000002,139
p1512,0.15000000000000002,140
p1513,0.15000000000000002,141
p1514,0.15000000000000002,142
p1515,0.15000000000000002,143
p1516,0.15000000000000002,144
p1517,0.15000000000000002,145
p1518,0.15000000000000002,146
p1519,0.15000000000000002,147
p1520,0.15000000000000002,148
p1521,0.15000000000000002,149
p1522,0.15000000000000002,150
p1523,0.15000000000000002,151
p1524,0.15000000000000002,152
p1525,0.15000000000000002,153
p1526,0.15000000000000002,154
p1527,0.15000000000000002,155
p1528,0.15000000000000002,156
p1529,0.15000000000000002,157
p1530,0.15000000000000002,158
p1531,0.15000000000000002,159
p1532,0.15000000000000002,160
p1533,0.15000000000000002,161
p1534,0.15000000000000002,162
p1535,0.15000000000000002,163
p1536,0.15000000000000002,164
p1537,0.15000000000000002,165
p1538,0.15000000000000002,166
p1539,0.15000000000000002,167
p1540,0.15000000000000002,168
p1541,0.15000000000000002,169
p1542,0.15000000000000002,170
p1543,0.15000000000000002,171
p1544,0.15000000000000002,172
p1545,0.15000000000000002,173
p1546,0.15000000000000002,174
p1547,0.15000000000000002,175
p1548,0.15000000000000002,176
p1549,0.15000000000000002,177
p1550,0.15000000000000002,178
p1551,0.15000000000000002,179
p1552,0.15000000000000002,180
p1553,0.15000000000000002,181
p1554,0.15000000000000002,182
p1555,0.15000000000000002,183
p1556,0.15000000000000002,184
p1557,0.15000000000000002,185
p1558,0.15000000000000002,186
p1559,0.15000000000000002,187
p1560,0.15000000000000002,188
p1561,0.15000000000000002,189
p1562,0.15000000000000002,190
p1563,0.15000000000000002,191
p1564,0.15000000000000002,192
p1565,0.15000000000000002,193
p1566,0.15000000000000002,194
p1567,0.15000000000000002,195
p1568,0.15000000000000002,196
p1569,0.15000000000000002,197
p1570,0.15000000000000002,198
p1571,0.15000000000000002,199
p1572,0.15000000000000002,200
p1573,0.15000000000000002,201
p1574,0.15000000000000002,202
p1575,0.15000000000000002,203
p1576,0.15000000000000002,204
p1577,0.15000000000000002,205
p1578,0.15000000000000002,206
p1579,0.15000000000000002,207
p1580,0.15000000000000002,208
p1581,0.15000000000000002,209
p1582,0.15000000000000002,210
p1583,0.15000000000000002,211
p1584,0.15000000000000002,212
p1585,0.15000000000000002,213
p1586,0.15000000000000002,214
p1587,0.15000000000000002,215
p1588,0.15000000000000002,216
p1589,0.15000000000000002,217
p1590,0.15000000000000002,218
p1591,0.15000000000000002,219
p1592,0.15000000000000002,220
p1593,0.15000000000000002,221
p1594,0.15000000000000002,222
p1595,0.15000000000000002,223
p1596,0.15000000000000002,224
p1597,0.15000000000000002,225
p1598,0.15000000000000002,226
p1599,0.15000000000000002,227
p1600,0.15000000000000002,228
p1601,0.15000000000000002,229
p1602,0.15000000000000002,230
p1603,0.17500000000000002,2
p1604,0.17500000000000002,3
p1605,0.17500000000000002,4
p1606,0.17500000000000002,5
p1607,0.17500000000000002,6
p1608,0.17500000000000002,7
p1609,0.17500000000000002,8
p1610,0.17500000000000002,9
p1611,0.17500000000000002,10
p1612,0.17500000000000002,11
p1613,0.17500000000000002,12
p1614,0.17500000000000002,13
p1615,0.17500000000000002,14
p1616,0.17500000000000002,15
p1617,0.17500000000000002,16
p1618,0.17500000000000002,17
p1619,0.17500000000000002,18
p1620,0.17500000000000002,19
p1621,0.17500000000000002,20
p1622,0.17500000000000002,21
p1623,0.17500000000000002,22
p1624,0.17500000000000002,23
p1625,0.17500000000000002,24
p1626,0.17500000000000002,25
p1627,0.17500000000000002,26
p1628,0.17500000000000002,27
p1629,0.17500000000000002,28
p1630,0.17500000000000002,29
p1631,0.17500000000000002,30
p1632,0.17500000000000002,31
p1633,0.17500000000000002,32
p1634,0.17500000000000002,33
p1635,0.17500000000000002,34
p1636,0.17500000000000002,35
p1637,0.17500000000000002,36
p1638,0.17500000000000002,37
p1639,0.17500000000000002,38
p1640,0.17500000000000002,39
p1641,0.17500000000000002,40
p1642,0.17500000000000002,41
p1643,0.17500000000000002,42
p1644,0.17500000000000002,43
p1645,0.17500000000000002,44
p1646,0.17500000000000002,45
p1647,0.17500000000000002,46
p1648,0.17500000000000002,47
p1649,0.17500000000000002,48
p1650,0.17500000000000002,49
p1651,0.17500000000000002,50
p1652,0.17500000000000002,51
p1653,0.17500000000000002,52
p1654,0.17500000000000002,53
p1655,0.17500000000000002,54
p1656,0.17500000000000002,55
p1657,0.17500000000000002,56
p1658,0.17500000000000002,57
p1659,0.17500000000000002,58
p1660,0.17500000000000002,59
p1661,0.17500000000000002,60
p1662,0.17500000000000002,61
p1663,0.17500000000000002,62
p1664,0.17500000000000002,63
p1665,0.17500000000000002,64
p1666,0.17500000000000002,65
p1667,0.17500000000000002,66
p1668,0.17500000000000002,67
p1669,0.17500000000000002,68
p1670,0.17500000000000002,69
p1671,0.17500000000000002,70
p1672,0.17500000000000002,71
p1673,0.17500000000000002,72
p1674,0.17500000000000002,73
p1675,0.17500000000000002,74
p1676,0.17500000000000002,75
p1677,0.17500000000000002,76
p1678,0.17500000000000002,77
p1679,0.17500000000000002,78
p1680,0.17500000000000002,79
p1681,0.17500000000000002,80
p1682,0.17500000000000002,81
p1683,0.17500000000000002,82
p1684,0.17500000000000002,83
p1685,0.17500000000000002,84
p1686,0.17500000000000002,85
p1687,0.17500000000000002,86
p1688,0.17500000000000002,87
p1689,0.17500000000000002,88
p1690,0.17500000000000002,89
p1691,0.17500000000000002,90
p1692,0.17500000000000002,91
p1693,0.17500000000000002,92
p1694,0.17500000000000002,93
p1695,0.17500000000000002,94
p1696,0.17500000000000002,95
p1697,0.17500000000000002,96
p1698,0.17500000000000002,97
p1699,0.17500000000000002,98
p1700,0.17500000000000002,99
p1701,0.17500000000000002,100
p1702,0.17500000000000002,101
p1703,0.17500000000000002,102
p1704,0.17500000000000002,103
p1705,0.17500000000000002,104
p1706,0.17500000000000002,105
p1707,0.17500000000000002,106
p1708,0.17500000000000002,107
p1709,0.17500000000000002,108
p1710,0.17500000000000002,109
p1711,0.17500000000000002,110
p1712,0.17500000000000002,111
p1713,0.17500000000000002,112
p1714,0.17500000000000002,113
p1715,0.17500000000000002,114
p1716,0.17500000000000002,115
p1717,0.17500000000000002,116
p1718,0.17500000000000002,117
p1719,0.17500000000000002,118
p1720,0.17500000000000002,119
p1721,0.17500000000000002,120
p1722,0.17500000000000002,121
p1723,0.17500000000000002,122
p1724,0.17500000000000002,123
p1725,0.17500000000000002,124
p1726,0.17500000000000002,125
p1727,0.17500000000000002,126
p1728,0.17500000000000002,127
p1729,0.17500000000000002,128
p1730,0.17500000000000002,129
p1731,0.17500000000000002,130
p1732,0.17500000000000002,131
p1733,0.17500000000000002,132
p1734,0.17500000000000002,133
p1735,0.17500000000000002,134
p1736,0.17500000000000002,135
p1737,0.17500000000000002,136
p1738,0.17500000000000002,137
p1739,0.17500000000000002,138
p1740,0.17500000000000002,139
p1741,0.17500000000000002,140
p1742,0.17500000000000002,141
p1743,0.17500000000000002,142
p1744,0.17500000000000002,143
p1745,0.17500000000000002,144
p1746,0.17500000000000002,145
p1747,0.17500000000000002,146
p1748,0.17500000000000002,147
p1749,0.17500000000000002,148
p1750,0.17500000000000002,149
p1751,0.17500000000000002,150
p1752,0.17500000000000002,151
p1753,0.17500000000000002,152
p1754,0.17500000000000002,153
p1755,0.17500000000000002,154
p1756,0.17500000000000002,155
p1757,0.17500000000000002,156
p1758,0.17500000000000002,157
p1759,0.17500000000000002,158
p1760,0.17500000000000002,159
p1761,0.17500000000000002,160
p1762,0.17500000000000002,161
p1763,0.17500000000000002,162
p1764,0.17500000000000002,163
p1765,0.17500000000000002,164
p1766,0.17500000000000002,165
p1767,0.17500000000000002,166
p1768,0.17500000000000002,167
p1769,0.17500000000000002,168
p1770,0.17500000000000002,169
p1771,0.17500000000000002,170
p1772,0.17500000000000002,171
p1773,0.17500000000000002,172
p1774,0.17500000000000002,173
p1775,0.17500000000000002,174
p1776,0.17500000000000002,175
p1777,0.17500000000000002,176
p1778,0.17500000000000002,177
p1779,0.17500000000000002,178
p1780,0.17500000000000002,179
p1781,0.17500000000000002,180
p1782,0.17500000000000002,181
p1783,0.17500000000000002,182
p1784,0.17500000000000002,183
p1785,0.17500000000000002,184
p1786,0.17500000000000002,185
p1787,0.17500000000000002,186
p1788,0.17500000000000002,187
p1789,0.17500000000000002,188
p1790,0.17500000000000002,189
p1791,0.17500000000000002,190
p1792,0.17500000000000002,191
p1793,0.17500000000000002,192
p1794,0.17500000000000002,193
p1795,0.17500000000000002,194
p1796,0.17500000000000002,195
p1797,0.17500000000000002,196
p1798,0.17500000000000002,197
p1799,0.17500000000000002,198
p1800,0.17500000000000002,199
p1801,0.17500000000000002,200
p1802,0.17500000000000002,201
p1803,0.17500000000000002,202
p1804,0.17500000000000002,203
p1805,0.17500000000000002,204
p1806,0.17500000000000002,205
p1807,0.17500000000000002,206
p1808,0.17500000000000002,207
p1809,0.17500000000000002,208
p1810,0.17500000000000002,209
p1811,0.17500000000000002,210
p1812,0.17500000000000002,211
p1813,0.17500000000000002,212
p1814,0.17500000000000002,213
p1815,0.17500000000000002,214
p1816,0.17500000000000002,215
p1817,0.17500000000000002,216
p1818,0.17500000000000002,217
p1819,0.17500000000000002,218
p1820,0.17500000000000002,219
p1821,0.17500000000000002,220
p1822,0.17500000000000002,221
p1823,0.17500000000000002,222
p1824,0.17500000000000002,223
p1825,0.17500000000000002,224
p1826,0.17500000000000002,225
p1827,0.17500000000000002,226
p1828,0.17500000000000002,227
p1829,0.17500000000000002,228
p1830,0.17500000000000002,229
p1831,0.17500000000000002,230
p1832,0.2,2
p1833,0.2,3
p1834,0.2,4
p1835,0.2,5
p1836,0.2,6
p1837,0.2,7
p1838,0.2,8
p1839,0.2,9
p1840,0.2,10
p1841,0.2,11
p1842,0.2,12
p1843,0.2,13
p1844,0.2,14
p1845,0.2,15
p1846,0.2,16
p1847,0.2,17
p1848,0.2,18
p1849,0.2,19
p1850,0.2,20
p1851,0.2,21
p1852,0.2,22
p1853,0.2,23
p1854,0.2,24
p1855,0.2,25
p1856,0.2,26
p1857,0.2,27
p1858,0.2,28
p1859,0.2,29
p1860,0.2,30
p1861,0.2,31
p1862,0.2,32
p1863,0.2,33
p1864,0.2,34
p1865,0.2,35
p1866,0.2,36
p1867,0.2,37
p1868,0.2,38
p1869,0.2,39
p1870,0.2,40
p1871,0.2,41
p1872,0.2,42
p1873,0.2,43
p1874,0.2,44
p1875,0.2,45
p1876,0.2,46
p1877,0.2,47
p1878,0.2,48
p1879,0.2,49
p1880,0.2,50
p1881,0.2,51
p1882,0.2,52
p1883,0.2,53
p1884,0.2,54
p1885,0.2,55
p1886,0.2,56
p1887,0.2,57
p1888,0.2,58
p1889,0.2,59
p1890,0.2,60
p1891,0.2,61
p1892,0.2,62
p1893,0.2,63
p1894,0.2,64
p1895,0.2,65
p1896,0.2,66
p1897,0.2,67
p1898,0.2,68
p1899,0.2,69
p1900,0.2,70
p1901,0.2,71
p1902,0.2,72
p1903,0.2,73
p1904,0.2,74
p1905,0.2,75
p1906,0.2,76
p1907,0.2,77
p1908,0.2,78
p1909,0.2,79
p1910,0.2,80
p1911,0.2,81
p1912,0.2,82
p1913,0.2,83
p1914,0.2,84
p1915,0.2,85
p1916,0.2,86
p1917,0.2,87
p1918,0.2,88
p1919,0.2,89
p1920,0.2,90
p1921,0.2,91
p1922,0.2,92
p1923,0.2,93
p1924,0.2,94
p1925,0.2,95
p1926,0.2,96
p1927,0.2,97
p1928,0.2,98
p1929,0.2,99
p1930,0.2,100
p1931,0.2,101
p1932,0.2,102
p1933,0.2,103
p1934,0.2,104
p1935,0.2,105
p1936,0.2,106
p1937,0.2,107
p1938,0.2,108
p1939,0.2,109
p1940,0.2,110
p1941,0.2,111
p1942,0.2,112
p1943,0.2,113
p1944,0.2,114
p1945,0.2,115
p1946,0.2,116
p1947,0.2,117
p1948,0.2,118
p1949,0.2,119
p1950,0.2,120
p1951,0.2,121
p1952,0.2,122
p1953,0.2,123
p1954,0.2,124
p1955,0.2,125
p1956,0.2,126
p1957,0.2,127
p1958,0.2,128
p1959,0.2,129
p1960,0.2,130
p1961,0.2,131
p1962,0.2,132
p1963,0.2,133
p1964,0.2,134
p1965,0.2,135
p1966,0.2,136
p1967,0.2,137
p1968,0.2,138
p1969,0.2,139
p1970,0.2,140
p1971,0.2,141
p1972,0.2,142
p1973,0.2,143
p1974,0.2,144
p1975,0.2,145
p1976,0.2,146
p1977,0.2,147
p1978,0.2,148
p1979,0.2,149
p1980,0.2,150
p1981,0.2,151
p1982,0.2,152
p1983,0.2,153
p1984,0.2,154
p1985,0.2,155
p1986,0.2,156
p1987,0.2,157
p1988,0.2,158
p1989,0.2,159
p1990,0.2,160
p1991,0.2,161
p1992,0.2,162
p1993,0.2,163
p1994,0.2,164
p1995,0.2,165
p1996,0.2,166
p1997,0.2,167
p1998,0.2,168
p1999,0.2,169
p2000,0.2,170
p2001,0.2,171
p2002,0.2,172
p2003,0.2,173
p2004,0.2,174
p2005,0.2,175
p2006,0.2,176
p2007,0.2,177
p2008,0.2,178
p2009,0.2,179
p2010,0.2,180
p2011,0.2,181
p2012,0.2,182
p2013,0.2,183
p2014,0.2,184
p2015,0.2,185
p2016,0.2,186
p2017,0.2,187
p2018,0.2,188
p2019,0.2,189
p2020,0.2,190
p2021,0.2,191
p2022,0.2,192
p2023,0.2,193
p2024,0.2,194
p2025,0.2,195
p2026,0.2,196
p2027,0.2,197
p2028,0.2,198
p2029,0.2,199
p2030,0.2,200
p2031,0.2,201
p2032,0.2,202
p2033,0.2,203
p2034,0.2,204
p2035,0.2,205
p2036,0.2,206
p2037,0.2,207
p2038,0.2,208
p2039,0.2,209
p2040,0.2,210
p2041,0.2,211
p2042,0.2,212
p2043,0.2,213
p2044,0.2,214
p2045,0.2,215
p2046,0.2,216
p2047,0.2,217
p2048,0.2,218
p2049,0.2,219
p2050,0.2,220
p2051,0.2,221
p2052,0.2,222
p2053,0.2,223
p2054,0.2,224
p2055,0.2,225
p2056,0.2,226
p2057,0.2,227
p2058,0.2,228
p2059,0.2,229
p2060,0.2,230
p2061,0.225,2
p2062,0.225,3
p2063,0.225,4
p2064,0.225,5
p2065,0.225,6
p2066,0.225,7
p2067,0.225,8
p2068,0.225,9
p2069,0.225,10
p2070,0.225,11
p2071,0.225,12
p2072,0.225,13
p2073,0.225,14
p2074,0.225,15
p2075,0.225,16
p2076,0.225,17
p2077,0.225,18
p2078,0.225,19
p2079,0.225,20
p2080,0.225,21
p2081,0.225,22
p2082,0.225,23
p2083,0.225,24
p2084,0.225,25
p2085,0.225,26
p2086,0.225,27
p2087,0.225,28
p2088,0.225,29
p2089,0.225,30
p2090,0.225,31
p2091,0.225,32
p2092,0.225,33
p2093,0.225,34
p2094,0.225,35
p2095,0.225,36
p2096,0.225,37
p2097,0.225,38
p2098,0.225,39
p2099,0.225,40
p2100,0.225,41
p2101,0.225,42
p2102,0.225,43
p2103,0.225,44
p2104,0.225,45
p2105,0.225,46
p2106,0.225,47
p2107,0.225,48
p2108,0.225,49
p2109,0.225,50
p2110,0.225,51
p2111,0.225,52
p2112,0.225,53
p2113,0.225,54
p2114,0.225,55
p2115,0.225,56
p2116,0.225,57
p2117,0.225,58
p2118,0.225,59
p2119,0.225,60
p2120,0.225,61
p2121,0.225,62
p2122,0.225,63
p2123,0.225,64
p2124,0.225,65
p2125,0.225,66
p2126,0.225,67
p2127,0.225,68
p2128,0.225,69
p2129,0.225,70
p2130,0.225,71
p2131,0.225,72
p2132,0.225,73
p2133,0.225,74
p2134,0.225,75
p2135,0.225,76
p2136,0.225,77
p2137,0.225,78
p2138,0.225,79
p2139,0.225,80
p2140,0.225,81
p2141,0.225,82
p2142,0.225,83
p2143,0.225,84
p2144,0.225,85
p2145,0.225,86
p2146,0.225,87
p2147,0.225,88
p2148,0.225,89
p2149,0.225,90
p2150,0.225,91
p2151,0.225,92
p2152,0.225,93
p2153,0.225,94
p2154,0.225,95
p2155,0.225,96
p2156,0.225,97
p2157,0.225,98
p2158,0.225,99
p2159,0.225,100
p2160,0.225,101
p2161,0.225,102
p2162,0.225,103
p2163,0.225,104
p2164,0.225,105
p2165,0.225,106
p2166,0.225,107
p2167,0.225,108
p2168,0.225,109
p2169,0.225,110
p2170,0.225,111
p2171,0.225,112
p2172,0.225,113
p2173,0.225,114
p2174,0.225,115
p2175,0.225,116
p2176,0.225,117
p2177,0.225,118
p2178,0.225,119
p2179,0.225,120
p2180,0.225,121
p2181,0.225,122
p2182,0.225,123
p2183,0.225,124
p2184,0.225,125
p2185,0.225,126
p2186,0.225,127
p2187,0.225,128
p2188,0.225,129
p2189,0.225,130
p2190,0.225,131
p2191,0.225,132
p2192,0.225,133
p2193,0.225,134
p2194,0.225,135
p2195,0.225,136
p2196,0.225,137
p2197,0.225,138
p2198,0.225,139
p2199,0.225,140
p2200,0.225,141
p2201,0.225,142
p2202,0.225,143
p2203,0.225,144
p2204,0.225,145
p2205,0.225,146
p2206,0.225,147
p2207,0.225,148
p2208,0.225,149
p2209,0.225,150
p2210,0.225,151
p2211,0.225,152
p2212,0.225,153
p2213,0.225,154
p2214,0.225,155
p2215,0.225,156
p2216,0.225,157
p2217,0.225,158
p2218,0.225,159
p2219,0.225,160
p2220,0.225,161
p2221,0.225,162
p2222,0.225,163
p2223,0.225,164
p2224,0.225,165
p2225,0.225,166
p2226,0.225,167
p2227,0.225,168
p2228,0.225,169
p2229,0.225,170
p2230,0.225,171
p2231,0.225,172
p2232,0.225,173
p2233,0.225,174
p2234,0.225,175
p2235,0.225,176
p2236,0.225,177
p2237,0.225,178
p2238,0.225,179
p2239,0.225,180
p2240,0.225,181
p2241,0.225,182
p2242,0.225,183
p2243,0.225,184
p2244,0.225,185
p2245,0.225,186
p2246,0.225,187
p2247,0.225,188
p2248,0.225,189
p2249,0.225,190
p2250,0.225,191
p2251,0.225,192
p2252,0.225,193
p2253,0.225,194
p2254,0.225,195
p2255,0.225,196
p2256,0.225,197
p2257,0.225,198
p2258,0.225,199
p2259,0.225,200
p2260,0.225,201
p2261,0.225,202
p2262,0.225,203
p2263,0.225,204
p2264,0.225,205
p2265,0.225,206
p2266,0.225,207
p2267,0.225,208
p2268,0.225,209
p2269,0.225,210
p2270,0.225,211
p2271,0.225,212
p2272,0.225,213
p2273,0.225,214
p2274,0.225,215
p2275,0.225,216
p2276,0.225,217
p2277,0.225,218
p2278,0.225,219
p2279,0.225,220
p2280,0.225,221
p2281,0.225,222
p2282,0.225,223
p2283,0.225,224
p2284,0.225,225
p2285,0.225,226
p2286,0.225,227
p2287,0.225,228
p2288,0.225,229
p2289,0.225,230
p2290,0.25,2
p2291,0.25,3
p2292,0.25,4
p2293,0.25,5
p2294,0.25,6
p2295,0.25,7
p2296,0.25,8
p2297,0.25,9
p2298,0.25,10
p2299,0.25,11
p2300,0.25,12
p2301,0.25,13
p2302,0.25,14
p2303,0.25,15
p2304,0.25,16
p2305,0.25,17
p2306,0.25,18
p2307,0.25,19
p2308,0.25,20
p2309,0.25,21
p2310,0.25,22
p2311,0.25,23
p2312,0.25,24
p2313,0.25,25
p2314,0.25,26
p2315,0.25,27
p2316,0.25,28
p2317,0.25,29
p2318,0.25,30
p2319,0.25,31
p2320,0.25,32
p2321,0.25,33
p2322,0.25,34
p2323,0.25,35
p2324,0.25,36
p2325,0.25,37
p2326,0.25,38
p2327,0.25,39
p2328,0.25,40
p2329,0.25,41
p2330,0.25,42
p2331,0.25,43
p2332,0.25,44
p2333,0.25,45
p2334,0.25,46
p2335,0.25,47
p2336,0.25,48
p2337,0.25,49
p2338,0.25,50
p2339,0.25,51
p2340,0.25,52
p2341,0.25,53
p2342,0.25,54
p2343,0.25,55
p2344,0.25,56
p2345,0.25,57
p2346,0.25,58
p2347,0.25,59
p2348,0.25,60
p2349,0.25,61
p2350,0.25,62
p2351,0.25,63
p2352,0.25,64
p2353,0.25,65
p2354,0.25,66
p2355,0.25,67
p2356,0.25,68
p2357,0.25,69
p2358,0.25,70
p2359,0.25,71
p2360,0.25,72
p2361,0.25,73
p2362,0.25,74
p2363,0.25,75
p2364,0.25,76
p2365,0.25,77
p2366,0.25,78
p2367,0.25,79
p2368,0.25,80
p2369,0.25,81
p2370,0.25,82
p2371,0.25,83
p2372,0.25,84
p2373,0.25,85
p2374,0.25,86
p2375,0.25,87
p2376,0.25,88
p2377,0.25,89
p2378,0.25,90
p2379,0.25,91
p2380,0.25,92
p2381,0.25,93
p2382,0.25,94
p2383,0.25,95
p2384,0.25,96
p2385,0.25,97
p2386,0.25,98
p2387,0.25,99
p2388,0.25,100
p2389,0.25,101
p2390,0.25,102
p2391,0.25,103
p2392,0.25,104
p2393,0.25,105
p2394,0.25,106
p2395,0.25,107
p2396,0.25,108
p2397,0.25,109
p2398,0.25,110
p2399,0.25,111
p2400,0.25,112
p2401,0.25,113
p2402,0.25,114
p2403,0.25,115
p2404,0.25,116
p2405,0.25,117
p2406,0.25,118
p2407,0.25,119
p2408,0.25,120
p2409,0.25,121
p2410,0.25,122
p2411,0.25,123
p2412,0.25,124
p2413,0.25,125
p2414,0.25,126
p2415,0.25,127
p2416,0.25,128
p2417,0.25,129
p2418,0.25,130
p2419,0.25,131
p2420,0.25,132
p2421,0.25,133
p2422,0.25,134
p2423,0.25,135
p2424,0.25,136
p2425,0.25,137
p2426,0.25,138
p2427,0.25,139
p2428,0.25,140
p2429,0.25,141
p2430,0.25,142
p2431,0.25,143
p2432,0.25,144
p2433,0.25,145
p2434,0.25,146
p2435,0.25,147
p2436,0.25,148
p2437,0.25,149
p2438,0.25,150
p2439,0.25,151
p2440,0.25,152
p2441,0.25,153
p2442,0.25,154
p2443,0.25,155
p2444,0.25,156
p2445,0.25,157
p2446,0.25,158
p2447,0.25,159
p2448,0.25,160
p2449,0.25,161
p2450,0.25,162
p2451,0.25,163
p2452,0.25,164
p2453,0.25,165
p2454,0.25,166
p2455,0.25,167
p2456,0.25,168
p2457,0.25,169
p2458,0.25,170
p2459,0.25,171
p2460,0.25,172
p2461,0.25,173
p2462,0.25,174
p2463,0.25,175
p2464,0.25,176
